product_name,product_price,product_ram,product_display,product_camera,product_warranty,bettary,processor
"vivo Y56 5G (Black Engine, 128 GB)","19,999",8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories,5000 mAh Battery,Mediatek Dimensity 700 Processor
"vivo Y56 5G (Black Engine, 128 GB)","19,999",8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories,5000 mAh Battery,Mediatek Dimensity 700 Processor
LAVA A3,"1,212",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera | 0.3MP Front Camera,,1750 mAh Battery,1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
"REDMI 10 Prime 2022 (Astral White, 64 GB)","11,990",4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) Display,50MP Rear Camera,,6000 mAh Battery,12 Months
Micromax S115,943,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,800 mAh Battery,,1 Year Manufacturer Warranty,
"MOTOROLA e13 (Cosmic Black, 64 GB)","6,999",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Battery,Unisoc T606 Processor
"REDMI Note 12 Pro 5G (Stardust Purple, 256 GB)","27,999",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD Display,50MP (OIS) + 8MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor
"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)","11,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 5MP + 2MP | 8MP Front Camera,1 Year Warranty Provided By the Manufacturer from Date of Purchase,6000 mAh Lithium Ion Battery,Exynos 850 Processor
"REDMI 9i Sport (Carbon Black, 64 GB)","7,699",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5000 mAh Li-Polymer Battery,MediaTek Helio G25 Processor
LAVA A1 2021,"1,099",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,,800 mAh Li-ion Battery,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box
"realme C11 2021 (Cool Grey, 64 GB)","8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,1 Year Warranty for Mobile and 6 Months for Accessories,5000 mAh Battery,Octa-core Processor
LAVA A3 Power,"1,299",0 GB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Quarter QVGA Display,0.3MP Rear Camera,,2575 mAh Li-ion Battery,1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories In the Box
"OnePlus 10R (Forest Green, 256 GB)","36,915",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,,5000 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
Nokia 125 DS 2020,"2,099",4 MB RAM | 4 MB ROM,6.1 cm (2.4 inch) Display,1020 mAh Lithium-ion Battery,,MediaTek Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
Micromax X413,972,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,,800 mAh Battery,One Year manufacturer Warranty
LAVA A1 2021,"1,279",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera | 0.3MP Front Camera,1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories in the Box,800 mAh Lithium Ion Battery,Android 10.0 Processor
"OnePlus 10R (Forest Green, 128 GB)","31,620",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,,5000 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
Kechaoda A26,"1,049",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,,1 Year Company Warranty,
"REDMI Note 11 (Starburst White, 64 GB)","12,365",6 GB RAM | 64 GB ROM,16.33 cm (6.43 inch) Display,50MP Rear Camera,,5000 mAh Battery,12 Months Warranty
"REDMI Note 11 (Starburst White, 128 GB)","14,850",6 GB RAM | 128 GB ROM,16.33 cm (6.43 inch) Display,50MP Rear Camera,,5000 mAh Battery,12 months
"vivo V27 5G (Noble Black, 256 GB)","36,999",12 GB RAM | 256 GB ROM,17.22 cm (6.78 Inch) Full HD+ AMOLED Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,1 Year Brand Warranty,4600 mAh Battery,Mediatek Dimensity 7200 5G Processor
"Infinix Smart 6 (Light Sea Green, 64 GB)","6,999",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display,8 MP + Depth Lens | 5MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Li-ion Polymer Battery,Mediatek Helio A22 Processor
"Infinix Smart 6 (Starry Purple, 64 GB)","6,999",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display,8 MP + Depth Lens | 5MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Li-ion Polymer Battery,Mediatek Helio A22 Processor
"Infinix Smart 6 (Polar Black, 64 GB)","6,999",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display,8 MP + Depth Lens | 5MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Li-ion Polymer Battery,Mediatek Helio A22 Processor
itel MagicX Pro (4G Hotspot),"2,649",64 MB RAM | 128 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,,2500 mAh Battery,2 Years Manufacturer Warranty on Device and 6 Months on Accessories
"Infinix Smart 6 (Polar Black, 64 GB)","6,999",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display,8 MP + Depth Lens | 5MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Li-ion Polymer Battery,Mediatek Helio A22 Processor
itel MagicX Pro (4G Hotspot),"2,649",64 MB RAM | 128 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,,2500 mAh Battery,2 Years Manufacturer Warranty on Device and 6 Months on Accessories
PHILIPS Xenium E209,"1,219",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,0.08MP Rear Camera,,1000 mAh Li-ion Battery,1 Year Warranty on Mobile and 6 Months on Battery
"REDMI A1+ (Black, 32 GB)","7,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.56 cm (6.52 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,5000 mAh Lithium Polymer Battery,Mediatek Helio A22 Processor
SAMSUNG Guru Music 2,"1,949",NA ROM,5.08 cm (2 inch) QVGA Display,800 mAh Battery,,1 Year Manufacturer Warranty,
GFive V8,749,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,,1000 mAh Battery,1 YEAR SERVICE CENTER WARRANTY
GREENBERRI F1,"1,399",64 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,2MP Rear Camera,,1050 mAh Battery,1 Year
GREENBERRI F1,"1,299",64 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,2MP Rear Camera,,1050 mAh Battery,1 Year
Nokia 125 TA-1253 DS,"2,099",4 MB RAM | 4 MB ROM,6.1 cm (2.4 inch) Display,1020 mAh Lithium-ion Battery,,MediaTek Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
"vivo Y33s (Mirror Black, 128 GB)","18,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year for Handset and 6 Months for In-box Accessories,5000 mAh Lithium Battery,MediaTek Helio G80 Processor
Motorola a70,"1,875",0 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Quarter QVGA Display,1750 mAh Battery,,2 Year Replacement,
Nokia 105 PLUS,"1,399",4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Display,0MP Front Camera,1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-Box Accessories Including Battery From The Date Of Purchase,1000 mAh Lithium Ion Battery,MTK6261D Processor
"OPPO Reno8T 5G (Sunrise Gold, 128 GB)","29,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Full HD+ Display,108MP + 2MP + 2MP | 32MP Front Camera,67W SUPERVOOC TM Charger I Dual Stereo Speakers,4800 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 695 Processor
"Infinix Smart 6 (Heart Of Ocean, 64 GB)","6,999",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display,8 MP + Depth Lens | 5MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Li-ion Polymer Battery,Mediatek Helio A22 Processor
"REDMI Note 11S (Space Black, 128 GB)","15,498",6 GB RAM | 128 GB ROM,16.33 cm (6.43 inch) Display,108MP Rear Camera,,5000 mAh Battery,1 Year Warranty
"SAMSUNG Galaxy S20 FE 5G (Cloud Navy, 128 GB)","29,637",8 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,12MP Rear Camera,,4500 mAh Battery,1 Year Warranty
"APPLE iPhone 11 (Black, 64 GB)","40,999",64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,,A13 Bionic Chip Processor,Brand Warranty of 1 Year
"SAMSUNG Galaxy A03 (Blue, 32 GB)","7,997",3 GB RAM | 32 GB ROM,16.51 cm (6.5 inch) HD+ Display,48MP + 2MP | 5MP Front Camera,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,5000 mAh Lithium Ion Battery,Unisoc UMS9230 Processor
"REDMI Note 12 Pro 5G (Onyx Black, 128 GB)","24,999",6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD Display,50MP (OIS) + 8MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor
"POCO X5 5G (Supernova Green, 128 GB)","17,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP | 13MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,Qualcomm Snapdragon 695 Processor
Nokia 3310 DS 2020,"4,199",16 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,2MP Rear Camera,,1200 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Hot 12 Pro (Electric Blue, 64 GB)","9,499",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,50 MP + Depth Lens | 8MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Lithium-ion Polymer Battery,Unisoc T616 Processor
"OPPO Reno8T 5G (Midnight Black, 128 GB)","29,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Full HD+ Display,108MP + 2MP + 2MP | 32MP Front Camera,67W SUPERVOOC TM Charger I Dual Stereo Speakers,4800 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 695 Processor
Kechaoda A26,"1,049",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,,1 Year Company Warranty,
Nokia 125 TA-1253 DS,"2,099",4 MB RAM | 4 MB ROM,6.1 cm (2.4 inch) Display,1020 mAh Lithium-ion Battery,,MediaTek Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
LAVA Hero 600i,918,4 MB RAM | 3 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) QVGA Display,620 mAh Battery,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,
Motorola a70,"1,999",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Quarter QVGA Display,1750 mAh Battery,,2 Year Replacement,
"POCO X5 5G (Jaguar Black, 128 GB)","17,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP | 13MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,Qualcomm Snapdragon 695 Processor
"SAMSUNG Galaxy A03 (Blue, 32 GB)","7,997",3 GB RAM | 32 GB ROM,16.51 cm (6.5 inch) HD+ Display,48MP + 2MP | 5MP Front Camera,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,5000 mAh Lithium Ion Battery,Unisoc UMS9230 Processor
"POCO M4 Pro (Power Black, 128 GB)","13,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.33 cm (6.43 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,"One Year for Handset, 6 Months for Accessories",5000 mAh Lithium-ion Polymer Battery,Mediatek Helio G96 Processor
SAMSUNG Guru Music 2,"2,199",NA ROM | Expandable Upto 16 GB,5.08 cm (2 inch) QVGA Display,0MP Front Camera,1 Year Manufacturer Warranty,800 mAh Li-Ion Battery,NA 0 Single Core 208MHz Processor
"REDMI 10A (Slate grey, 64 GB)","8,690",4 GB RAM | 64 GB ROM,16.59 cm (6.53 inch) Display,13MP Rear Camera,,5000 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
Eunity Radium,669,16 MB RAM | 16 MB ROM | Expandable Upto 16 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,,1000 mAh Battery,7 Day Replacement
"realme C33 2023 (Aqua Blue, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Ion Battery,Unisoc T612 Processor
"realme C33 2023 (Sandy Gold, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Ion Battery,Unisoc T612 Processor
"realme C33 2023 (Night Sea, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Ion Battery,Unisoc T612 Processor
"realme Narzo 50A Prime (Flash Blue, 64 GB)","10,500",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP Rear Camera | 8MP Front Camera,,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
Kechaoda K66 The Music House 4,"1,210",32 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Quarter QVGA Display,1.3MP Rear Camera,,400 mAh Battery,1 Year Brand Service Center Warranty
Kechaoda A26,"1,049",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,,1 Year Company Warranty,
"SAMSUNG Galaxy M33 5G (Emerald Brown, 128 GB)","18,540",8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,,6000 mAh Battery,12 Months Warranty
"realme 10 (Rush Black, 128 GB)","16,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.26 cm (6.4 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Battery,Mediatek Helio G99 Octa Core Processor
"POCO X5 5G (Supernova Green, 256 GB)","19,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP | 13MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,Qualcomm Snapdragon 695 Processor
"APPLE iPhone 11 (White, 64 GB)","40,999",64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,,A13 Bionic Chip Processor,Brand Warranty of 1 Year
"APPLE iPhone 14 Plus (Blue, 128 GB)","79,999",128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,,"A15 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
Kechaoda A26,"1,049",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,,1 Year Company Warranty,
"itel A49 (Sky Cyan, 32 GB)","5,699",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,"One Time Screen Replacement Within 100 Days of Purchase, 1 Year Warranty on Mobile Device &  6 Months on Accessories",4000 mAh Li-Polymer Battery,Quad Core Processor
SAMSUNG Guru 1200,"1,999",153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display,800 mAh Battery,,0 0 0 0 Processor Processor,1 Year Manufacturer Warranty
"SAMSUNG GALAXY M13 (Aqua Green, 64 GB)","10,990",4 GB RAM | 64 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,,6000 mAh Battery,1 Year Warranty
"REDMI 10A SPORT (CHARCOAL BLACK, 128 GB)","10,490",6 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Display,13MP Rear Camera,,5000 mAh Battery,12 Months Warranty
"POCO X5 5G (Jaguar Black, 256 GB)","19,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP | 13MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,Qualcomm Snapdragon 695 Processor
itel it2175,"1,097",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,,1200 mAh Lithium Ion Battery,12 + 1 Month Warranty | 111 Days Replacement Offer (Special Offer)
SAMSUNG Guru 1200,"1,999",153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display,800 mAh Battery,,0 0 0 0 Processor Processor,1 Year Manufacturer Warranty
Kechaoda A26,"1,049",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,,1 Year Company Warranty,
SAMSUNG Guru Music 2,"2,099",0.53 RAM | NA KB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) QVGA Display,0MP Front Camera,1 Year Manufacturer Warranty,800 mAh Battery,NA 0 Single Core 208MHz Processor
"REDMI Note 11S (Horizon Blue, 128 GB)","15,700",8 GB RAM | 128 GB ROM,16.33 cm (6.43 inch) Display,108MP Rear Camera,,5000 mAh Battery,1 Year Warranty
Energizer Hardcase E100,"1,099",32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,1500 mAh Lithium-ion Battery,Mediatek MT6261D Processor
GFive U106,799,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,,950 mAh Battery,1 Year Manufacturer warranty.
"Nokia C01 Plus (Blue, 16 GB)","5,340",2 GB RAM | 16 GB ROM,13.84 cm (5.45 inch) HD+ Display,5MP Rear Camera | 2MP Front Camera,1 Year Manufacturer Warranty For Device and Battery and 6 Months Manufacturer Warranty for In-box Accessories From the Date of Purchase,3000 mAh Li-ion Battery,Unisoc SC9863A Processor
"Infinix Hot 12 Pro (Lightsaber Green, 64 GB)","9,499",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,50 MP + Depth Lens | 8MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Lithium-ion Polymer Battery,Unisoc T616 Processor
"Infinix Hot 12 Pro (Racing Black, 64 GB)","9,499",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,50 MP + Depth Lens | 8MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Lithium-ion Polymer Battery,Unisoc T616 Processor
"Infinix Hot 12 Pro (Halo White, 64 GB)","9,499",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,50 MP + Depth Lens | 8MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Lithium-ion Polymer Battery,Unisoc T616 Processor
Micromax S115,979,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,800 mAh Battery,,1 Year Manufacturer Warranty,
"Infinix Zero 20 (Glitter Gold, 128 GB)","15,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.02 cm (6.7 inch) Full HD+ Display,108MP + 13MP + 2MP | 60 MP with OIS,1 Year on Handset and 6 Months on Accessories,4500 mAh Lithium-ion Polymer Battery,Mediatek G99 Processor
"vivo V27 5G (Magic Blue, 256 GB)","36,999",12 GB RAM | 256 GB ROM,17.22 cm (6.78 Inch) Full HD+ AMOLED Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,1 Year Brand Warranty,4600 mAh Battery,Mediatek Dimensity 7200 5G Processor
I Kall K3310,744,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,,1000 mAh Battery,1 Year warranty for device and 6 Months for box accessories
"POCO X5 Pro 5G (Yellow, 128 GB)","22,999",6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,5000 mAh Battery,Qualcomm Snapdragon 778G Processor
LAVA Flip,"1,890",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.08MP Rear Camera,1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories in the Box,1200 mAh Lithium-ion Battery,MTK6261D Processor
